Ticket,EEM US Equity,EWG US Equity,TIP US Equity,EWJ US Equity,EFA US Equity,IEF US Equity,EWQ US Equity,EWU US Equity,XLB US Equity,XLE US Equity,XLF US Equity,LQD US Equity,XLK US Equity,XLU US Equity,EPP US Equity,FXI US Equity,VGK US Equity,VPL US Equity,SPY US Equity,TLT US Equity,BND US Equity,CSJ US Equity,DIA US Equity
07/25/2007, 46.663300 , 32.800000 , 99.710000 , 58.600000 , 81.520000 , 81.690000 , 38.000000 , 51.160000 , 41.300000 , 73.110000 , 28.209500 , 103.950000 , 26.490000 , 39.480000 , 51.623300 , 47.136700 , 76.730000 , 72.310000 , 151.730000 , 86.300000 , 74.420000 , 100.410000 , 137.700000 
07/26/2007, 44.470000 , 31.660000 , 100.220000 , 57.680000 , 78.850000 , 82.320000 , 36.510000 , 49.120000 , 39.820000 , 70.810000 , 27.535500 , 104.100000 , 26.190000 , 38.400000 , 49.146700 , 45.173300 , 73.810000 , 70.600000 , 148.500000 , 87.050000 , 74.420000 , 100.650000 , 134.890000 
07/27/2007, 43.850000 , 31.180000 , 100.410000 , 57.040000 , 77.600000 , 82.510000 , 36.120000 , 48.380000 , 39.030000 , 69.040000 , 27.170100 , 103.000000 , 25.710000 , 37.700000 , 48.000000 , 44.750000 , 72.900000 , 69.700000 , 145.810000 , 87.370000 , 74.560000 , 100.620000 , 132.540000 
07/30/2007, 45.100000 , 31.880000 , 100.320000 , 57.920000 , 78.970000 , 82.250000 , 36.900000 , 48.800000 , 39.800000 , 69.830000 , 27.470500 , 103.220000 , 25.840000 , 37.950000 , 49.013300 , 46.403300 , 74.070000 , 70.620000 , 147.260000 , 87.000000 , 74.550000 , 100.710000 , 133.400000 
07/31/2007, 44.380000 , 31.660000 , 100.790000 , 57.680000 , 78.900000 , 82.610000 , 36.780000 , 49.240000 , 39.540000 , 69.190000 , 27.007700 , 103.590000 , 25.440000 , 37.810000 , 48.666700 , 46.336700 , 74.060000 , 70.610000 , 145.330000 , 87.750000 , 74.710000 , 100.660000 , 131.890000 
08/01/2007, 44.253300 , 32.050000 , 99.940000 , 57.200000 , 79.080000 , 82.080000 , 36.910000 , 49.740000 , 39.540000 , 69.150000 , 27.121400 , 103.340000 , 25.740000 , 39.040000 , 48.200000 , 45.713300 , 74.710000 , 69.540000 , 146.550000 , 87.160000 , 74.410000 , 100.660000 , 133.450000 
08/02/2007, 44.470000 , 32.100000 , 100.070000 , 56.880000 , 79.110000 , 82.160000 , 36.930000 , 49.780000 , 39.490000 , 68.500000 , 27.218800 , 103.060000 , 25.930000 , 39.340000 , 48.313300 , 45.253300 , 74.740000 , 69.470000 , 147.320000 , 87.370000 , 74.410000 , 100.660000 , 134.520000 
08/03/2007, 42.333300 , 31.640000 , 100.310000 , 55.880000 , 77.580000 , 82.640000 , 36.080000 , 48.760000 , 38.570000 , 66.260000 , 26.179400 , 103.610000 , 25.350000 , 37.760000 , 46.623300 , 43.263300 , 73.420000 , 68.000000 , 143.240000 , 87.900000 , 74.750000 , 100.440000 , 131.590000 
08/06/2007, 43.636700 , 32.250000 , 99.640000 , 57.080000 , 78.910000 , 82.270000 , 36.590000 , 49.140000 , 38.820000 , 66.500000 , 27.389300 , 103.100000 , 25.690000 , 39.190000 , 47.720000 , 43.750000 , 74.420000 , 69.080000 , 146.730000 , 87.240000 , 74.560000 , 100.190000 , 134.590000 
08/07/2007, 43.703300 , 32.200000 , 99.660000 , 57.080000 , 79.110000 , 82.220000 , 36.690000 , 49.780000 , 39.120000 , 68.030000 , 27.641100 , 103.360000 , 25.710000 , 39.970000 , 47.750000 , 43.383300 , 74.620000 , 68.980000 , 147.690000 , 87.070000 , 74.510000 , 100.050000 , 134.910000 
08/08/2007, 44.950000 , 32.350000 , 99.290000 , 57.280000 , 80.180000 , 81.790000 , 37.450000 , 50.340000 , 40.080000 , 69.080000 , 28.250100 , 103.490000 , 26.060000 , 40.530000 , 48.943300 , 45.210000 , 75.620000 , 70.100000 , 149.860000 , 86.140000 , 74.360000 , 100.000000 , 136.540000 
08/09/2007, 43.246700 , 31.380000 , 99.610000 , 56.560000 , 77.970000 , 82.150000 , 36.150000 , 48.960000 , 38.990000 , 67.470000 , 27.251300 , 103.290000 , 25.440000 , 39.470000 , 47.600000 , 43.666700 , 73.320000 , 68.880000 , 145.660000 , 86.210000 , 74.540000 , 100.000000 , 133.010000 
08/10/2007, 43.000000 , 31.440000 , 99.390000 , 55.640000 , 76.910000 , 82.040000 , 35.640000 , 47.860000 , 38.900000 , 68.110000 , 27.170100 , 102.840000 , 25.350000 , 39.140000 , 47.066700 , 43.496700 , 72.370000 , 67.860000 , 145.540000 , 86.030000 , 74.390000 , 100.000000 , 132.430000 
08/13/2007, 43.013300 , 31.220000 , 99.860000 , 55.760000 , 76.850000 , 82.170000 , 35.540000 , 48.080000 , 38.830000 , 67.700000 , 26.877800 , 103.510000 , 25.520000 , 39.240000 , 47.356700 , 43.440000 , 72.370000 , 68.200000 , 145.480000 , 86.330000 , 74.500000 , 100.000000 , 132.410000 
08/14/2007, 41.773300 , 31.060000 , 99.970000 , 55.440000 , 75.980000 , 82.500000 , 34.970000 , 47.340000 , 37.840000 , 67.040000 , 26.325600 , 103.890000 , 25.060000 , 38.450000 , 46.086700 , 42.550000 , 71.440000 , 67.740000 , 142.760000 , 86.620000 , 74.420000 , 100.350000 , 130.290000 
08/15/2007, 40.103300 , 30.320000 , 99.940000 , 54.560000 , 74.230000 , 82.710000 , 33.940000 , 46.400000 , 36.560000 , 65.860000 , 26.017000 , 103.560000 , 24.670000 , 37.900000 , 44.063300 , 40.816700 , 69.780000 , 65.760000 , 140.920000 , 86.490000 , 74.650000 , 100.350000 , 128.680000 
08/16/2007, 39.530000 , 30.410000 , 100.150000 , 54.880000 , 73.570000 , 82.960000 , 33.820000 , 45.680000 , 36.150000 , 64.870000 , 27.137600 , 102.590000 , 24.510000 , 37.790000 , 42.616700 , 40.003300 , 69.200000 , 65.300000 , 141.630000 , 87.100000 , 74.950000 , 100.420000 , 128.810000 
08/17/2007, 40.933300 , 30.870000 , 100.490000 , 54.400000 , 74.740000 , 83.040000 , 34.390000 , 46.880000 , 37.020000 , 67.190000 , 27.949600 , 102.600000 , 24.960000 , 38.790000 , 44.376700 , 41.170000 , 70.660000 , 65.300000 , 144.850000 , 86.780000 , 74.850000 , 100.420000 , 130.530000 
08/20/2007, 40.816700 , 30.850000 , 100.360000 , 53.960000 , 74.900000 , 83.190000 , 34.400000 , 47.000000 , 37.610000 , 67.500000 , 27.673600 , 103.570000 , 24.940000 , 38.800000 , 45.300000 , 42.583300 , 70.730000 , 65.440000 , 144.730000 , 86.860000 , 74.700000 , 100.650000 , 131.050000 
08/21/2007, 40.680000 , 30.710000 , 100.830000 , 54.600000 , 74.870000 , 83.570000 , 34.400000 , 46.680000 , 37.760000 , 66.360000 , 27.803500 , 103.790000 , 25.100000 , 38.970000 , 45.103300 , 43.023300 , 70.560000 , 66.010000 , 144.960000 , 87.340000 , 75.150000 , 100.680000 , 130.780000 
08/22/2007, 42.510000 , 31.430000 , 100.590000 , 55.200000 , 76.610000 , 83.300000 , 35.300000 , 47.780000 , 38.980000 , 67.300000 , 28.055200 , 104.030000 , 25.380000 , 39.390000 , 46.810000 , 45.896700 , 72.200000 , 67.190000 , 146.700000 , 87.120000 , 74.880000 , 100.590000 , 132.290000 
08/23/2007, 42.603300 , 31.470000 , 100.700000 , 55.680000 , 76.950000 , 83.310000 , 35.400000 , 48.360000 , 38.640000 , 67.730000 , 27.965900 , 103.960000 , 25.460000 , 39.420000 , 47.606700 , 46.100000 , 72.220000 , 67.980000 , 146.580000 , 87.510000 , 74.960000 , 100.590000 , 132.250000 
08/24/2007, 43.640000 , 31.990000 , 100.700000 , 56.040000 , 78.270000 , 83.320000 , 36.220000 , 49.120000 , 39.360000 , 69.100000 , 28.095800 , 104.270000 , 25.800000 , 39.730000 , 48.496700 , 47.916700 , 73.730000 , 68.550000 , 148.150000 , 87.920000 , 75.030000 , 100.590000 , 133.660000 
08/27/2007, 43.850000 , 31.460000 , 100.860000 , 55.440000 , 77.470000 , 83.590000 , 36.000000 , 48.720000 , 39.090000 , 68.460000 , 27.706000 , 104.480000 , 25.660000 , 38.440000 , 48.480000 , 51.000000 , 73.270000 , 68.200000 , 146.970000 , 88.430000 , 75.220000 , 100.590000 , 133.110000 
08/28/2007, 42.000000 , 30.910000 , 101.210000 , 54.720000 , 75.660000 , 84.030000 , 34.960000 , 47.220000 , 37.900000 , 66.940000 , 26.820900 , 104.810000 , 25.090000 , 38.070000 , 46.546700 , 46.780000 , 71.100000 , 66.760000 , 143.740000 , 88.470000 , 75.540000 , 100.640000 , 130.450000 
08/29/2007, 43.906700 , 31.770000 , 100.900000 , 55.480000 , 77.680000 , 83.840000 , 36.090000 , 48.540000 , 38.760000 , 68.940000 , 27.300000 , 104.600000 , 25.740000 , 38.940000 , 48.350000 , 49.400000 , 73.240000 , 68.200000 , 146.720000 , 88.220000 , 75.540000 , 100.670000 , 132.920000 
08/30/2007, 43.533300 , 31.590000 , 101.150000 , 55.280000 , 77.060000 , 84.090000 , 35.880000 , 48.420000 , 38.750000 , 68.860000 , 27.040200 , 104.730000 , 25.790000 , 38.630000 , 47.486700 , 48.716700 , 72.860000 , 67.550000 , 146.100000 , 88.790000 , 75.500000 , 100.670000 , 132.370000 
08/31/2007, 44.620000 , 32.300000 , 101.250000 , 56.240000 , 78.610000 , 84.130000 , 36.660000 , 49.440000 , 39.270000 , 69.490000 , 27.356900 , 105.150000 , 26.020000 , 38.760000 , 48.826700 , 50.163300 , 74.400000 , 69.100000 , 147.440000 , 88.920000 , 75.570000 , 100.510000 , 133.340000 
09/04/2007, 45.416700 , 32.570000 , 100.800000 , 56.120000 , 79.240000 , 83.660000 , 36.650000 , 50.480000 , 39.630000 , 71.020000 , 27.779100 , 104.470000 , 26.450000 , 39.540000 , 49.600000 , 51.000000 , 74.900000 , 69.280000 , 149.240000 , 88.520000 , 75.180000 , 100.510000 , 134.480000 
09/05/2007, 44.550000 , 32.070000 , 101.320000 , 54.920000 , 77.860000 , 84.140000 , 35.960000 , 49.800000 , 39.160000 , 70.920000 , 27.186300 , 104.870000 , 26.170000 , 39.050000 , 48.523300 , 49.650000 , 73.870000 , 67.960000 , 147.600000 , 89.280000 , 75.410000 , 100.510000 , 133.000000 
09/06/2007, 45.133300 , 32.310000 , 101.080000 , 54.920000 , 78.360000 , 84.000000 , 36.080000 , 49.980000 , 39.650000 , 71.550000 , 27.153900 , 104.640000 , 26.250000 , 39.540000 , 49.510000 , 50.266700 , 74.220000 , 68.240000 , 148.260000 , 89.060000 , 75.390000 , 100.510000 , 133.640000 
09/07/2007, 43.933300 , 31.670000 , 102.230000 , 54.640000 , 77.260000 , 84.780000 , 35.450000 , 49.280000 , 38.730000 , 70.590000 , 26.739700 , 105.120000 , 25.720000 , 38.950000 , 48.656700 , 48.846700 , 73.130000 , 67.580000 , 145.880000 , 90.300000 , 75.800000 , 100.440000 , 131.200000 
09/10/2007, 44.130000 , 31.630000 , 102.600000 , 54.240000 , 76.980000 , 85.030000 , 35.410000 , 48.820000 , 38.300000 , 70.120000 , 26.723500 , 105.520000 , 25.720000 , 39.070000 , 48.980000 , 49.760000 , 72.830000 , 67.650000 , 145.500000 , 91.020000 , 76.030000 , 100.600000 , 131.280000 
09/11/2007, 45.013300 , 32.020000 , 102.560000 , 54.720000 , 78.320000 , 84.860000 , 35.910000 , 50.000000 , 38.860000 , 71.240000 , 27.080800 , 105.210000 , 26.130000 , 39.430000 , 50.386700 , 50.433300 , 74.010000 , 68.140000 , 147.590000 , 90.900000 , 75.900000 , 100.600000 , 133.120000 
09/12/2007, 45.030000 , 32.090000 , 102.510000 , 54.560000 , 78.300000 , 84.630000 , 36.110000 , 49.940000 , 38.840000 , 71.940000 , 27.040200 , 104.740000 , 25.980000 , 39.600000 , 50.386700 , 50.700000 , 74.240000 , 68.250000 , 147.620000 , 90.560000 , 75.720000 , 100.600000 , 133.040000 
09/13/2007, 45.620000 , 32.290000 , 102.000000 , 54.120000 , 78.690000 , 84.210000 , 36.370000 , 50.220000 , 39.330000 , 72.410000 , 27.462400 , 104.350000 , 26.020000 , 39.690000 , 50.913300 , 51.170000 , 74.790000 , 68.090000 , 148.780000 , 89.750000 , 75.520000 , 100.200000 , 134.310000 
09/14/2007, 45.666700 , 32.200000 , 102.200000 , 54.360000 , 78.390000 , 84.300000 , 36.370000 , 49.400000 , 39.610000 , 72.570000 , 27.470500 , 104.470000 , 25.940000 , 39.900000 , 50.960000 , 51.890000 , 74.110000 , 68.500000 , 148.900000 , 90.000000 , 75.480000 , 100.200000 , 134.560000 
09/17/2007, 45.206700 , 32.000000 , 102.560000 , 54.000000 , 77.210000 , 84.350000 , 35.630000 , 48.300000 , 39.580000 , 72.550000 , 27.251300 , 104.450000 , 25.850000 , 39.660000 , 50.033300 , 51.563300 , 72.900000 , 67.620000 , 148.130000 , 90.330000 , 75.450000 , 100.300000 , 134.140000 
09/18/2007, 47.556700 , 33.230000 , 102.570000 , 54.560000 , 79.670000 , 84.250000 , 37.560000 , 50.040000 , 41.260000 , 74.750000 , 28.485600 , 104.890000 , 26.320000 , 40.470000 , 51.906700 , 54.426700 , 75.680000 , 68.500000 , 152.400000 , 89.610000 , 75.450000 , 100.200000 , 137.450000 
09/19/2007, 48.000000 , 33.390000 , 102.380000 , 55.240000 , 80.430000 , 84.010000 , 37.670000 , 50.340000 , 41.750000 , 75.320000 , 28.623600 , 104.500000 , 26.480000 , 41.030000 , 52.643300 , 54.640000 , 76.110000 , 69.830000 , 153.360000 , 88.930000 , 75.700000 , 100.200000 , 138.200000 
09/20/2007, 47.610000 , 33.630000 , 101.220000 , 54.960000 , 80.350000 , 83.110000 , 37.680000 , 50.220000 , 41.650000 , 75.530000 , 28.128300 , 103.830000 , 26.500000 , 40.600000 , 52.483300 , 54.486700 , 76.310000 , 69.600000 , 152.320000 , 87.240000 , 75.150000 , 100.200000 , 137.720000 
09/21/2007, 48.353300 , 34.010000 , 101.600000 , 55.080000 , 80.960000 , 83.420000 , 38.000000 , 50.840000 , 41.620000 , 75.810000 , 27.990200 , 104.690000 , 26.670000 , 40.510000 , 53.020000 , 56.100000 , 76.940000 , 70.250000 , 152.260000 , 87.920000 , 75.450000 , 100.200000 , 138.050000 
09/24/2007, 48.916700 , 33.860000 , 101.450000 , 55.200000 , 80.870000 , 83.510000 , 37.810000 , 50.960000 , 41.600000 , 75.330000 , 27.624800 , 105.060000 , 26.700000 , 40.520000 , 53.500000 , 57.766700 , 76.620000 , 70.350000 , 151.550000 , 88.120000 , 75.400000 , 100.200000 , 137.460000 
09/25/2007, 48.883300 , 34.070000 , 101.290000 , 55.560000 , 81.000000 , 83.580000 , 37.800000 , 50.460000 , 41.580000 , 74.550000 , 27.608600 , 105.050000 , 27.000000 , 40.530000 , 54.116700 , 58.120000 , 76.490000 , 70.780000 , 151.660000 , 87.850000 , 75.490000 , 100.200000 , 137.780000 
09/26/2007, 49.403300 , 34.110000 , 101.350000 , 56.120000 , 81.360000 , 83.580000 , 37.900000 , 50.720000 , 41.960000 , 74.680000 , 27.730400 , 105.310000 , 27.040000 , 40.710000 , 54.603300 , 58.700000 , 76.980000 , 71.530000 , 152.360000 , 87.930000 , 75.500000 , 100.200000 , 138.610000 
09/27/2007, 50.056700 , 34.420000 , 101.970000 , 57.480000 , 82.460000 , 83.930000 , 38.370000 , 51.260000 , 42.410000 , 75.380000 , 27.982100 , 105.620000 , 27.070000 , 40.460000 , 55.110000 , 60.666700 , 77.650000 , 72.660000 , 152.950000 , 88.630000 , 75.500000 , 100.850000 , 139.000000 
09/28/2007, 49.600000 , 34.560000 , 102.120000 , 57.240000 , 82.480000 , 83.870000 , 38.460000 , 51.620000 , 42.120000 , 74.930000 , 27.819700 , 105.380000 , 27.000000 , 39.850000 , 55.340000 , 59.993300 , 77.950000 , 72.700000 , 152.540000 , 88.780000 , 75.690000 , 100.850000 , 138.850000 
10/01/2007, 51.360000 , 35.020000 , 101.760000 , 58.080000 , 83.750000 , 83.770000 , 39.070000 , 52.160000 , 42.810000 , 75.970000 , 28.412500 , 104.350000 , 27.330000 , 40.490000 , 56.686700 , 61.563300 , 78.960000 , 74.000000 , 154.520000 , 88.940000 , 75.330000 , 100.290000 , 140.720000 
10/02/2007, 51.783300 , 34.870000 , 101.950000 , 58.080000 , 83.500000 , 83.890000 , 38.890000 , 51.880000 , 42.570000 , 75.070000 , 28.688600 , 104.380000 , 27.340000 , 40.440000 , 56.490000 , 63.273300 , 78.680000 , 73.830000 , 154.450000 , 89.130000 , 75.540000 , 100.290000 , 140.270000 
10/03/2007, 50.220000 , 34.590000 , 101.730000 , 57.920000 , 82.960000 , 83.780000 , 38.720000 , 51.940000 , 42.120000 , 74.420000 , 28.664200 , 104.750000 , 27.090000 , 40.440000 , 55.506700 , 59.550000 , 78.250000 , 73.300000 , 153.840000 , 88.940000 , 75.570000 , 100.430000 , 139.590000 
10/04/2007, 50.663300 , 34.690000 , 101.900000 , 57.960000 , 83.340000 , 83.940000 , 38.770000 , 52.240000 , 42.210000 , 74.790000 , 28.745400 , 105.520000 , 27.090000 , 40.740000 , 55.766700 , 60.260000 , 78.670000 , 73.620000 , 154.150000 , 89.220000 , 75.500000 , 100.430000 , 139.640000 
10/05/2007, 52.246700 , 35.100000 , 101.300000 , 58.640000 , 84.180000 , 83.230000 , 39.090000 , 52.780000 , 42.920000 , 75.020000 , 29.054000 , 105.080000 , 27.410000 , 40.960000 , 57.143300 , 63.706700 , 79.320000 , 74.740000 , 155.640000 , 88.050000 , 75.320000 , 100.330000 , 140.610000 
10/08/2007, 51.843300 , 34.750000 , 101.450000 , 58.320000 , 83.420000 , 83.450000 , 38.700000 , 52.220000 , 42.640000 , 74.430000 , 28.826600 , 105.490000 , 27.550000 , 40.830000 , 56.240000 , 62.246700 , 78.480000 , 73.910000 , 155.180000 , 88.360000 , 75.570000 , 100.390000 , 140.380000 
10/09/2007, 52.556700 , 35.080000 , 101.110000 , 58.320000 , 84.330000 , 83.160000 , 39.170000 , 52.900000 , 43.470000 , 75.720000 , 29.078300 , 105.010000 , 27.710000 , 41.450000 , 57.820000 , 63.920000 , 79.510000 , 74.490000 , 156.400000 , 88.040000 , 75.300000 , 100.370000 , 141.610000 
10/10/2007, 52.733300 , 35.010000 , 101.270000 , 57.880000 , 84.170000 , 83.290000 , 39.030000 , 52.800000 , 43.150000 , 76.670000 , 28.834700 , 105.430000 , 27.720000 , 41.100000 , 57.533300 , 64.120000 , 79.500000 , 74.100000 , 156.020000 , 88.200000 , 75.350000 , 100.370000 , 140.630000 
10/11/2007, 52.033300 , 35.190000 , 101.080000 , 58.120000 , 84.630000 , 83.300000 , 39.130000 , 52.940000 , 42.970000 , 76.490000 , 28.745400 , 105.620000 , 27.450000 , 41.300000 , 57.430000 , 64.003300 , 79.950000 , 74.320000 , 155.340000 , 88.020000 , 75.250000 , 100.370000 , 140.100000 
10/12/2007, 53.066700 , 35.360000 , 100.900000 , 58.200000 , 84.910000 , 82.990000 , 39.220000 , 53.280000 , 43.340000 , 77.140000 , 28.712900 , 104.780000 , 27.700000 , 41.390000 , 58.353300 , 67.296700 , 80.000000 , 74.690000 , 156.070000 , 87.690000 , 75.410000 , 100.370000 , 140.930000 
10/15/2007, 52.403300 , 35.160000 , 100.980000 , 57.480000 , 84.180000 , 83.110000 , 38.990000 , 52.840000 , 42.990000 , 77.800000 , 28.193200 , 105.300000 , 27.500000 , 41.000000 , 57.313300 , 67.573300 , 79.600000 , 73.680000 , 154.860000 , 87.580000 , 75.330000 , 100.370000 , 139.880000 
10/16/2007, 51.436700 , 34.900000 , 101.190000 , 56.280000 , 83.010000 , 83.330000 , 38.580000 , 52.340000 , 42.380000 , 78.110000 , 27.681700 , 105.530000 , 27.420000 , 40.860000 , 56.006700 , 66.306700 , 78.710000 , 72.220000 , 153.760000 , 87.720000 , 75.420000 , 100.370000 , 139.040000 
10/17/2007, 52.736700 , 35.270000 , 101.750000 , 56.480000 , 83.660000 , 83.900000 , 39.070000 , 53.060000 , 42.230000 , 77.590000 , 27.624800 , 106.130000 , 27.770000 , 40.730000 , 56.780000 , 72.646700 , 79.610000 , 72.530000 , 154.040000 , 88.690000 , 75.800000 , 100.740000 , 138.870000 
10/18/2007, 53.076700 , 35.280000 , 102.030000 , 56.720000 , 84.050000 , 84.210000 , 39.140000 , 53.080000 , 42.730000 , 77.920000 , 27.308100 , 106.200000 , 27.770000 , 40.680000 , 57.570000 , 70.666700 , 79.830000 , 73.250000 , 153.840000 , 89.210000 , 75.900000 , 100.930000 , 138.900000 
10/19/2007, 50.610000 , 34.590000 , 102.910000 , 55.560000 , 82.220000 , 84.900000 , 38.620000 , 51.800000 , 41.780000 , 74.490000 , 26.528600 , 106.480000 , 27.140000 , 39.730000 , 55.550000 , 66.360000 , 78.370000 , 72.000000 , 149.960000 , 90.540000 , 76.280000 , 100.930000 , 135.030000 
10/22/2007, 51.036700 , 34.440000 , 102.840000 , 55.880000 , 82.050000 , 84.740000 , 37.800000 , 51.620000 , 41.440000 , 73.730000 , 26.812800 , 106.680000 , 27.320000 , 40.080000 , 55.600000 , 67.083300 , 77.690000 , 71.680000 , 150.560000 , 90.450000 , 76.150000 , 100.930000 , 135.590000 
10/23/2007, 52.660000 , 34.850000 , 102.760000 , 56.200000 , 83.390000 , 84.770000 , 38.620000 , 52.480000 , 42.050000 , 74.580000 , 27.015800 , 106.150000 , 27.700000 , 40.070000 , 57.176700 , 69.880000 , 79.040000 , 72.110000 , 151.940000 , 90.390000 , 76.290000 , 101.010000 , 136.650000 
10/24/2007, 52.216700 , 34.960000 , 103.230000 , 55.840000 , 83.000000 , 85.130000 , 38.610000 , 52.240000 , 42.320000 , 75.240000 , 26.788500 , 106.530000 , 27.420000 , 40.240000 , 56.860000 , 68.500000 , 78.880000 , 72.170000 , 151.530000 , 90.970000 , 76.540000 , 101.010000 , 136.650000 
10/25/2007, 52.620000 , 35.260000 , 103.440000 , 55.520000 , 83.290000 , 85.130000 , 38.940000 , 52.820000 , 42.440000 , 75.980000 , 26.577300 , 106.680000 , 27.310000 , 41.030000 , 57.420000 , 68.596700 , 79.440000 , 72.220000 , 151.340000 , 90.820000 , 76.460000 , 101.010000 , 136.600000 
10/26/2007, 54.366700 , 35.700000 , 103.390000 , 56.680000 , 84.980000 , 84.880000 , 39.510000 , 53.560000 , 43.200000 , 76.840000 , 27.210700 , 106.480000 , 27.880000 , 41.620000 , 59.203300 , 69.806700 , 80.600000 , 74.010000 , 153.480000 , 90.490000 , 76.460000 , 101.010000 , 137.950000 
10/29/2007, 55.350000 , 36.030000 , 103.380000 , 57.320000 , 85.640000 , 84.960000 , 39.650000 , 54.000000 , 43.690000 , 77.300000 , 27.267500 , 106.580000 , 28.010000 , 41.930000 , 60.170000 , 71.583300 , 81.140000 , 74.990000 , 153.970000 , 90.840000 , 76.250000 , 101.060000 , 138.570000 
10/30/2007, 54.380000 , 35.830000 , 103.300000 , 57.120000 , 84.920000 , 85.040000 , 39.500000 , 53.660000 , 42.780000 , 74.950000 , 27.129500 , 106.570000 , 28.090000 , 41.930000 , 59.386700 , 70.330000 , 80.560000 , 74.400000 , 153.050000 , 90.760000 , 76.370000 , 101.060000 , 137.810000 
10/31/2007, 55.583300 , 36.330000 , 102.850000 , 57.440000 , 86.210000 , 84.540000 , 39.960000 , 54.580000 , 43.810000 , 76.390000 , 27.291900 , 106.100000 , 28.490000 , 42.490000 , 60.696700 , 72.893300 , 81.900000 , 75.220000 , 154.830000 , 90.040000 , 76.100000 , 101.060000 , 139.150000 
11/01/2007, 53.396700 , 35.210000 , 103.500000 , 56.640000 , 84.080000 , 84.960000 , 38.790000 , 53.120000 , 42.320000 , 74.680000 , 26.073900 , 106.350000 , 27.970000 , 41.650000 , 58.120000 , 69.516700 , 79.730000 , 73.440000 , 150.770000 , 90.980000 , 76.260000 , 101.060000 , 135.470000 
11/02/2007, 53.840000 , 35.520000 , 103.910000 , 56.640000 , 84.720000 , 85.060000 , 39.360000 , 53.460000 , 42.650000 , 75.650000 , 25.692200 , 105.690000 , 28.180000 , 41.910000 , 58.796700 , 69.350000 , 80.360000 , 73.630000 , 151.050000 , 91.060000 , 76.240000 , 101.040000 , 136.040000 
11/05/2007, 52.020000 , 35.330000 , 104.040000 , 55.680000 , 83.530000 , 84.950000 , 38.970000 , 52.420000 , 42.200000 , 75.340000 , 25.334900 , 105.960000 , 28.070000 , 42.370000 , 57.126700 , 63.410000 , 79.560000 , 72.310000 , 150.130000 , 90.970000 , 76.140000 , 101.040000 , 135.320000 
11/06/2007, 53.923300 , 35.680000 , 104.080000 , 56.200000 , 84.600000 , 84.840000 , 39.350000 , 52.820000 , 43.250000 , 77.490000 , 25.757200 , 105.380000 , 28.280000 , 42.470000 , 58.586700 , 66.013300 , 80.580000 , 73.330000 , 152.090000 , 90.520000 , 76.010000 , 100.870000 , 136.600000 
11/07/2007, 51.950000 , 35.260000 , 104.180000 , 55.040000 , 82.960000 , 85.160000 , 38.780000 , 51.460000 , 41.880000 , 75.050000 , 24.441700 , 105.650000 , 27.750000 , 41.420000 , 57.330000 , 62.763300 , 79.060000 , 72.060000 , 147.660000 , 90.760000 , 76.110000 , 101.070000 , 133.000000 
11/08/2007, 52.420000 , 36.060000 , 104.450000 , 54.520000 , 83.530000 , 85.320000 , 39.140000 , 52.320000 , 42.360000 , 75.940000 , 24.539200 , 105.370000 , 26.680000 , 42.270000 , 57.376700 , 61.866700 , 80.140000 , 71.680000 , 147.500000 , 90.580000 , 76.200000 , 101.100000 , 132.630000 
11/09/2007, 51.163300 , 35.600000 , 105.470000 , 53.640000 , 81.700000 , 85.750000 , 38.130000 , 51.080000 , 41.660000 , 74.550000 , 24.571600 , 105.860000 , 25.960000 , 41.890000 , 56.143300 , 60.236700 , 78.230000 , 69.920000 , 145.320000 , 91.400000 , 76.400000 , 101.360000 , 130.290000 
11/12/2007, 48.450000 , 34.850000 , 105.690000 , 53.600000 , 80.380000 , 85.950000 , 37.470000 , 49.820000 , 40.160000 , 71.410000 , 24.563500 , 105.620000 , 25.620000 , 41.250000 , 53.633300 , 56.070000 , 76.880000 , 69.000000 , 143.980000 , 91.800000 , 76.290000 , 101.360000 , 129.910000 
11/13/2007, 51.616700 , 35.490000 , 104.640000 , 54.600000 , 82.660000 , 85.510000 , 38.400000 , 51.820000 , 40.930000 , 73.140000 , 25.854600 , 105.300000 , 26.520000 , 41.590000 , 56.483300 , 60.820000 , 78.900000 , 70.500000 , 148.180000 , 91.220000 , 76.240000 , 101.360000 , 133.350000 
11/14/2007, 51.670000 , 35.300000 , 104.490000 , 54.640000 , 82.260000 , 85.580000 , 38.530000 , 51.100000 , 41.140000 , 72.950000 , 25.651600 , 105.080000 , 26.170000 , 41.480000 , 56.173300 , 61.983300 , 78.410000 , 71.110000 , 147.060000 , 91.480000 , 76.210000 , 101.360000 , 132.430000 
11/15/2007, 50.583300 , 34.390000 , 104.890000 , 54.200000 , 80.980000 , 86.180000 , 37.970000 , 50.120000 , 40.010000 , 71.440000 , 24.409200 , 105.110000 , 26.000000 , 41.620000 , 54.633300 , 60.690000 , 77.070000 , 70.040000 , 145.440000 , 92.360000 , 76.510000 , 101.360000 , 131.370000 
11/16/2007, 51.256700 , 34.660000 , 105.110000 , 53.960000 , 81.400000 , 86.080000 , 38.300000 , 50.380000 , 40.320000 , 72.370000 , 24.717800 , 105.410000 , 26.310000 , 41.750000 , 54.986700 , 59.596700 , 77.720000 , 69.960000 , 146.040000 , 92.420000 , 76.480000 , 101.360000 , 131.560000 
