major,minor,Cash0,Cash1,Cash2,Close,Share0,Share1,Share2,Total0,Total1,Total2
GE US Equity,2008-04-23,20.1,1963.75,3318.86,32.36,269.0,210.0,168.0,8724.94,8759.35,8755.34
GE US Equity,2008-04-24,20.1,1963.75,3318.86,32.81,269.0,210.0,168.0,8845.99,8853.85,8830.94
GE US Equity,2008-04-25,20.1,1963.75,3318.86,33.33,269.0,210.0,168.0,8985.87,8963.05,8918.3
GE US Equity,2008-04-28,20.1,1963.75,3318.86,33.17,269.0,210.0,168.0,8942.83,8929.45,8891.42
GE US Equity,2008-04-29,20.1,1963.75,3318.86,32.82,269.0,210.0,168.0,8848.68,8855.95,8832.62
GE US Equity,2008-04-30,20.1,1963.75,3318.86,32.7,269.0,210.0,168.0,8816.4,8830.75,8812.46
GE US Equity,2008-05-01,20.1,9.67,6.86,33.12,269.0,269.0,268.0,8929.38,8918.95,8883.02
GE US Equity,2008-05-02,20.1,9.67,6.86,33.34,269.0,269.0,268.0,8988.56,8978.13,8941.98
GE US Equity,2008-05-05,20.1,9.67,6.86,33.18,269.0,269.0,268.0,8945.52,8935.09,8899.1
GE US Equity,2008-05-06,20.1,9.67,6.86,33.0,269.0,269.0,268.0,8897.1,8886.67,8850.86
GE US Equity,2008-05-07,20.1,9.67,6.86,32.57,269.0,269.0,268.0,8781.43,8771.0,8735.62
GE US Equity,2008-05-08,20.1,9.67,6.86,32.59,269.0,269.0,268.0,8786.81,8776.38,8740.98
GE US Equity,2008-05-09,20.1,9.67,6.86,32.27,269.0,269.0,268.0,8700.73,8690.3,8655.22
GE US Equity,2008-05-12,20.1,9.67,6.86,32.4,269.0,269.0,268.0,8735.7,8725.27,8690.06
GE US Equity,2008-05-13,20.1,9.67,6.86,32.33,269.0,269.0,268.0,8716.87,8706.44,8671.3
GE US Equity,2008-05-14,20.1,9.67,6.86,32.51,269.0,269.0,268.0,8765.29,8754.86,8719.54
GE US Equity,2008-05-15,20.1,9.67,6.86,32.37,269.0,269.0,268.0,8727.63,8717.2,8682.02
GE US Equity,2008-05-16,20.1,9.67,6.86,32.13,269.0,269.0,268.0,8663.07,8652.64,8617.7
GE US Equity,2008-05-19,20.1,9.67,6.86,32.4,269.0,269.0,268.0,8735.7,8725.27,8690.06
GE US Equity,2008-05-20,20.1,9.67,6.86,31.72,269.0,269.0,268.0,8552.78,8542.35,8507.82
GE US Equity,2008-05-21,20.1,9.67,6.86,30.99,269.0,269.0,268.0,8356.41,8345.98,8312.18
GE US Equity,2008-05-22,20.1,1684.21,1681.4,31.01,269.0,215.0,214.0,8361.79,8351.36,8317.54
GE US Equity,2008-05-23,20.1,1684.21,1681.4,30.43,269.0,215.0,214.0,8205.77,8226.66,8193.42
GE US Equity,2008-05-27,20.1,1684.21,1681.4,30.4,269.0,215.0,214.0,8197.7,8220.21,8187.0
GE US Equity,2008-05-28,20.1,1684.21,1681.4,30.55,269.0,215.0,214.0,8238.05,8252.46,8219.1
GE US Equity,2008-05-29,20.1,1684.21,1681.4,30.64,269.0,215.0,214.0,8262.26,8271.81,8238.36
GE US Equity,2008-05-30,20.1,1684.21,1681.4,30.72,269.0,215.0,214.0,8283.78,8289.01,8255.48
GE US Equity,2008-06-02,20.1,11.66,8.85,30.41,269.0,270.0,269.0,8200.39,8222.36,8189.14
GE US Equity,2008-06-03,20.1,11.66,8.85,30.46,269.0,270.0,269.0,8213.84,8235.86,8202.59
GE US Equity,2008-06-04,20.1,11.66,8.85,30.45,269.0,270.0,269.0,8211.15,8233.16,8199.9
GE US Equity,2008-06-05,20.1,11.66,8.85,31.06,269.0,270.0,269.0,8375.24,8397.86,8363.99
GE US Equity,2008-06-06,20.1,11.66,8.85,30.02,269.0,270.0,269.0,8095.48,8117.06,8084.23
GE US Equity,2008-06-09,20.1,11.66,8.85,30.06,269.0,270.0,269.0,8106.24,8127.86,8094.99
GE US Equity,2008-06-10,20.1,11.66,8.85,30.33,269.0,270.0,269.0,8178.87,8200.76,8167.62
GE US Equity,2008-06-11,20.1,11.66,8.85,29.83,269.0,270.0,269.0,8044.37,8065.76,8033.12
GE US Equity,2008-06-12,20.1,11.66,8.85,29.05,269.0,270.0,269.0,7834.55,7855.16,7823.3
GE US Equity,2008-06-13,20.1,1585.76,1582.95,29.15,269.0,216.0,215.0,7861.45,7882.16,7850.2
GE US Equity,2008-06-16,20.1,1585.76,1582.95,28.97,269.0,216.0,215.0,7813.03,7843.28,7811.5
GE US Equity,2008-06-17,20.1,1585.76,1582.95,28.86,269.0,216.0,215.0,7783.44,7819.52,7787.85
GE US Equity,2008-06-18,20.1,1585.76,1582.95,28.21,269.0,216.0,215.0,7608.59,7679.12,7648.1
GE US Equity,2008-06-19,20.1,1585.76,1582.95,27.91,269.0,216.0,215.0,7527.89,7614.32,7583.6
GE US Equity,2008-06-20,20.1,1585.76,1582.95,27.38,269.0,216.0,215.0,7385.32,7499.84,7469.65
GE US Equity,2008-06-23,20.1,1585.76,2761.15,27.4,269.0,216.0,172.0,7390.7,7504.16,7473.95
GE US Equity,2008-06-24,20.1,1585.76,2761.15,27.59,269.0,216.0,172.0,7441.81,7545.2,7506.63
GE US Equity,2008-06-25,20.1,1585.76,2761.15,27.99,269.0,216.0,172.0,7549.41,7631.6,7575.43
GE US Equity,2008-06-26,20.1,1585.76,2761.15,26.53,269.0,216.0,172.0,7156.67,7316.24,7324.31
GE US Equity,2008-06-27,20.1,1585.76,2761.15,26.26,269.0,216.0,172.0,7084.04,7257.92,7277.87
GE US Equity,2008-06-30,20.1,1585.76,2761.15,26.69,269.0,216.0,172.0,7199.71,7350.8,7351.83
GE US Equity,2008-07-01,20.1,12.8,22.03,27.12,269.0,274.0,273.0,7315.38,7443.68,7425.79
GE US Equity,2008-07-02,20.1,12.8,22.03,26.51,269.0,274.0,273.0,7151.29,7276.54,7259.26
GE US Equity,2008-07-03,20.1,12.8,22.03,26.91,269.0,274.0,273.0,7258.89,7386.14,7368.46
GE US Equity,2008-07-07,20.1,12.8,22.03,27.1,269.0,274.0,273.0,7310.0,7438.2,7420.33
GE US Equity,2008-07-08,20.1,12.8,22.03,28.06,269.0,274.0,273.0,7568.24,7701.24,7682.41
GOOGL US Equity,2007-05-01,141.34,141.34,141.34,234.73,42.0,42.0,42.0,10000.0,10000.0,10000.0
GOOGL US Equity,2007-05-02,141.34,141.34,141.34,233.12,42.0,42.0,42.0,9932.38,9932.38,9932.38
GOOGL US Equity,2007-05-03,141.34,141.34,141.34,236.84,42.0,42.0,42.0,10088.62,10088.62,10088.62
GOOGL US Equity,2007-05-04,141.34,141.34,141.34,235.79,42.0,42.0,42.0,10044.52,10044.52,10044.52
GOOGL US Equity,2007-05-07,141.34,141.34,141.34,233.86,42.0,42.0,42.0,9963.46,9963.46,9963.46
GOOGL US Equity,2007-05-08,141.34,141.34,141.34,233.63,42.0,42.0,42.0,9953.8,9953.8,9953.8
GOOGL US Equity,2007-05-09,141.34,141.34,141.34,234.85,42.0,42.0,42.0,10005.04,10005.04,10005.04
GOOGL US Equity,2007-05-10,141.34,141.34,141.34,230.96,42.0,42.0,42.0,9841.66,9841.66,9841.66
GOOGL US Equity,2007-05-11,141.34,141.34,141.34,233.6,42.0,42.0,42.0,9952.54,9952.54,9952.54
GOOGL US Equity,2007-05-14,141.34,141.34,141.34,231.11,42.0,42.0,42.0,9847.96,9847.96,9847.96
GOOGL US Equity,2007-05-15,141.34,141.34,141.34,229.22,42.0,42.0,42.0,9768.58,9768.58,9768.58
GOOGL US Equity,2007-05-16,141.34,141.34,141.34,236.53,42.0,42.0,42.0,10075.6,10075.6,10075.6
GOOGL US Equity,2007-05-17,141.34,141.34,141.34,235.71,42.0,42.0,42.0,10041.16,10041.16,10041.16
GOOGL US Equity,2007-05-18,141.34,141.34,141.34,235.39,42.0,42.0,42.0,10027.72,10027.72,10027.72
GOOGL US Equity,2007-05-21,141.34,141.34,141.34,235.53,42.0,42.0,42.0,10033.6,10033.6,10033.6
GOOGL US Equity,2007-05-22,141.34,141.34,141.34,238.16,42.0,42.0,42.0,10144.06,10144.06,10144.06
GOOGL US Equity,2007-05-23,141.34,141.34,141.34,237.22,42.0,42.0,42.0,10104.58,10104.58,10104.58
GOOGL US Equity,2007-05-24,141.34,141.34,141.34,237.4,42.0,42.0,42.0,10112.14,10112.14,10112.14
GOOGL US Equity,2007-05-25,141.34,141.34,141.34,241.99,42.0,42.0,42.0,10304.92,10304.92,10304.92
GOOGL US Equity,2007-05-29,141.34,141.34,141.34,243.79,42.0,42.0,42.0,10380.52,10380.52,10380.52
GOOGL US Equity,2007-05-30,141.34,141.34,141.34,249.54,42.0,42.0,42.0,10622.02,10622.02,10622.02
GOOGL US Equity,2007-05-31,141.34,141.34,141.34,249.2,42.0,42.0,42.0,10607.74,10607.74,10607.74
GOOGL US Equity,2007-06-01,141.34,141.34,141.34,250.44,42.0,42.0,42.0,10659.82,10659.82,10659.82
GOOGL US Equity,2007-06-04,141.34,141.34,141.34,253.78,42.0,42.0,42.0,10800.1,10800.1,10800.1
GOOGL US Equity,2007-06-05,141.34,141.34,141.34,259.67,42.0,42.0,42.0,11047.48,11047.48,11047.48
GOOGL US Equity,2007-06-06,141.34,141.34,141.34,259.38,42.0,42.0,42.0,11035.3,11035.3,11035.3
GOOGL US Equity,2007-06-07,141.34,141.34,141.34,257.78,42.0,42.0,42.0,10968.1,10968.1,10968.1
GOOGL US Equity,2007-06-08,141.34,141.34,141.34,258.0,42.0,42.0,42.0,10977.34,10977.34,10977.34
GOOGL US Equity,2007-06-11,141.34,141.34,141.34,255.92,42.0,42.0,42.0,10889.98,10889.98,10889.98
GOOGL US Equity,2007-06-12,141.34,141.34,141.34,252.63,42.0,42.0,42.0,10751.8,10751.8,10751.8
GOOGL US Equity,2007-06-13,141.34,141.34,141.34,252.87,42.0,42.0,42.0,10761.88,10761.88,10761.88
GOOGL US Equity,2007-06-14,141.34,141.34,141.34,251.66,42.0,42.0,42.0,10711.06,10711.06,10711.06
GOOGL US Equity,2007-06-15,141.34,141.34,141.34,253.19,42.0,42.0,42.0,10775.32,10775.32,10775.32
GOOGL US Equity,2007-06-18,141.34,141.34,141.34,257.85,42.0,42.0,42.0,10971.04,10971.04,10971.04
GOOGL US Equity,2007-06-19,141.34,141.34,141.34,257.4,42.0,42.0,42.0,10952.14,10952.14,10952.14
GOOGL US Equity,2007-06-20,141.34,141.34,141.34,255.23,42.0,42.0,42.0,10861.0,10861.0,10861.0
GOOGL US Equity,2007-06-21,141.34,141.34,141.34,257.3,42.0,42.0,42.0,10947.94,10947.94,10947.94
GOOGL US Equity,2007-06-22,141.34,141.34,141.34,262.74,42.0,42.0,42.0,11176.42,11176.42,11176.42
GOOGL US Equity,2007-06-25,141.34,141.34,141.34,263.97,42.0,42.0,42.0,11228.08,11228.08,11228.08
GOOGL US Equity,2007-06-26,141.34,141.34,141.34,265.39,42.0,42.0,42.0,11287.72,11287.72,11287.72
GOOGL US Equity,2007-06-27,141.34,141.34,141.34,263.4,42.0,42.0,42.0,11204.14,11204.14,11204.14
GOOGL US Equity,2007-06-28,141.34,141.34,141.34,262.76,42.0,42.0,42.0,11177.26,11177.26,11177.26
GOOGL US Equity,2007-06-29,141.34,141.34,141.34,261.6,42.0,42.0,42.0,11128.54,11128.54,11128.54
GOOGL US Equity,2007-07-02,141.34,141.34,141.34,265.45,42.0,42.0,42.0,11290.24,11290.24,11290.24
GOOGL US Equity,2007-07-03,141.34,141.34,141.34,267.43,42.0,42.0,42.0,11373.4,11373.4,11373.4
GOOGL US Equity,2007-07-05,141.34,141.34,141.34,271.08,42.0,42.0,42.0,11526.7,11526.7,11526.7
GOOGL US Equity,2007-07-06,141.34,141.34,141.34,269.96,42.0,42.0,42.0,11479.66,11479.66,11479.66
GOOGL US Equity,2007-07-09,141.34,141.34,141.34,271.54,42.0,42.0,42.0,11546.02,11546.02,11546.02
GOOGL US Equity,2007-07-10,141.34,141.34,141.34,271.93,42.0,42.0,42.0,11562.4,11562.4,11562.4
GOOGL US Equity,2007-07-11,141.34,141.34,141.34,272.5,42.0,42.0,42.0,11586.34,11586.34,11586.34
GOOGL US Equity,2007-07-12,141.34,141.34,141.34,272.93,42.0,42.0,42.0,11604.4,11604.4,11604.4
GOOGL US Equity,2007-07-13,141.34,141.34,141.34,276.35,42.0,42.0,42.0,11748.04,11748.04,11748.04
GOOGL US Equity,2007-07-16,141.34,141.34,141.34,276.76,42.0,42.0,42.0,11765.26,11765.26,11765.26
GOOGL US Equity,2007-07-17,141.34,141.34,141.34,277.77,42.0,42.0,42.0,11807.68,11807.68,11807.68
GOOGL US Equity,2007-07-18,141.34,141.34,141.34,275.02,42.0,42.0,42.0,11692.18,11692.18,11692.18
GOOGL US Equity,2007-07-19,141.34,141.34,141.34,274.56,42.0,42.0,42.0,11672.86,11672.86,11672.86
GOOGL US Equity,2007-07-20,141.34,141.34,141.34,260.31,42.0,42.0,42.0,11074.36,11074.36,11074.36
GOOGL US Equity,2007-07-23,141.34,2449.84,2449.84,256.5,42.0,33.0,33.0,10914.34,10914.34,10914.34
GOOGL US Equity,2007-07-24,141.34,2449.84,2449.84,257.25,42.0,33.0,33.0,10945.84,10939.09,10939.09
GOOGL US Equity,2007-07-25,141.34,2449.84,2449.84,255.13,42.0,33.0,33.0,10856.8,10869.13,10869.13
GOOGL US Equity,2007-07-26,141.34,2449.84,2449.84,254.25,42.0,33.0,33.0,10819.84,10840.09,10840.09
GOOGL US Equity,2007-07-27,141.34,2449.84,2449.84,256.19,42.0,33.0,33.0,10901.32,10904.11,10904.11
GOOGL US Equity,2007-07-30,141.34,2449.84,2449.84,258.31,42.0,33.0,33.0,10990.36,10974.07,10974.07
GOOGL US Equity,2007-07-31,141.34,2449.84,2449.84,255.25,42.0,33.0,33.0,10861.84,10873.09,10873.09
GOOGL US Equity,2007-08-01,141.34,139.36,139.36,256.72,42.0,42.0,42.0,10923.58,10921.6,10921.6
GOOGL US Equity,2007-08-02,141.34,139.36,139.36,255.75,42.0,42.0,42.0,10882.84,10880.86,10880.86
GOOGL US Equity,2007-08-03,141.34,139.36,139.36,251.74,42.0,42.0,42.0,10714.42,10712.44,10712.44
GOOGL US Equity,2007-08-06,141.34,139.36,139.36,255.25,42.0,42.0,42.0,10861.84,10859.86,10859.86
GOOGL US Equity,2007-08-07,141.34,139.36,139.36,258.26,42.0,42.0,42.0,10988.26,10986.28,10986.28
GOOGL US Equity,2007-08-08,141.34,139.36,139.36,263.15,42.0,42.0,42.0,11193.64,11191.66,11191.66
GOOGL US Equity,2007-08-09,141.34,139.36,139.36,257.61,42.0,42.0,42.0,10960.96,10958.98,10958.98
GOOGL US Equity,2007-08-10,141.34,139.36,139.36,258.13,42.0,42.0,42.0,10982.8,10980.82,10980.82
GOOGL US Equity,2007-08-13,141.34,139.36,139.36,258.0,42.0,42.0,42.0,10977.34,10975.36,10975.36
GOOGL US Equity,2007-08-14,141.34,139.36,139.36,254.55,42.0,42.0,42.0,10832.44,10830.46,10830.46
GOOGL US Equity,2007-08-15,141.34,139.36,139.36,249.02,42.0,42.0,42.0,10600.18,10598.2,10598.2
GOOGL US Equity,2007-08-16,141.34,2353.36,2353.36,246.0,42.0,33.0,33.0,10473.34,10471.36,10471.36
GOOGL US Equity,2007-08-17,141.34,2353.36,2353.36,250.26,42.0,33.0,33.0,10652.26,10611.94,10611.94
GOOGL US Equity,2007-08-20,141.34,2353.36,2353.36,249.2,42.0,33.0,33.0,10607.74,10576.96,10576.96
GOOGL US Equity,2007-08-21,141.34,2353.36,2353.36,253.55,42.0,33.0,33.0,10790.44,10720.51,10720.51
GOOGL US Equity,2007-08-22,141.34,2353.36,2353.36,256.62,42.0,33.0,33.0,10919.38,10821.82,10821.82
GOOGL US Equity,2007-08-23,141.34,2353.36,2353.36,256.34,42.0,33.0,33.0,10907.62,10812.58,10812.58
GOOGL US Equity,2007-08-24,141.34,2353.36,2353.36,257.75,42.0,33.0,33.0,10966.84,10859.11,10859.11
GOOGL US Equity,2007-08-27,141.34,2353.36,2353.36,256.88,42.0,33.0,33.0,10930.3,10830.4,10830.4
GOOGL US Equity,2007-08-28,141.34,2353.36,2353.36,253.45,42.0,33.0,33.0,10786.24,10717.21,10717.21
GOOGL US Equity,2007-08-29,141.34,2353.36,2353.36,256.69,42.0,33.0,33.0,10922.32,10824.13,10824.13
GOOGL US Equity,2007-08-30,141.34,2353.36,2353.36,255.95,42.0,33.0,33.0,10891.24,10799.71,10799.71
GOOGL US Equity,2007-08-31,141.34,2353.36,2353.36,257.88,42.0,33.0,33.0,10972.3,10863.4,10863.4
GOOGL US Equity,2007-09-04,141.34,250.72,250.72,262.83,42.0,41.0,41.0,11180.2,11026.75,11026.75
GOOGL US Equity,2007-09-05,141.34,250.72,250.72,264.16,42.0,41.0,41.0,11236.06,11081.28,11081.28
GOOGL US Equity,2007-09-06,141.34,250.72,250.72,262.01,42.0,41.0,41.0,11145.76,10993.13,10993.13
GOOGL US Equity,2007-09-07,141.34,250.72,250.72,259.93,42.0,41.0,41.0,11058.4,10907.85,10907.85
GOOGL US Equity,2007-09-10,141.34,250.72,250.72,257.49,42.0,41.0,41.0,10955.92,10807.81,10807.81
GOOGL US Equity,2007-09-11,141.34,250.72,250.72,260.92,42.0,41.0,41.0,11099.98,10948.44,10948.44
GOOGL US Equity,2007-09-12,141.34,250.72,250.72,261.58,42.0,41.0,41.0,11127.7,10975.5,10975.5
GOOGL US Equity,2007-09-13,141.34,250.72,250.72,262.64,42.0,41.0,41.0,11172.22,11018.96,11018.96
GOOGL US Equity,2007-09-14,141.34,250.72,250.72,264.63,42.0,41.0,41.0,11255.8,11100.55,11100.55
GOOGL US Equity,2007-09-17,141.34,250.72,250.72,262.91,42.0,41.0,41.0,11183.56,11030.03,11030.03
GOOGL US Equity,2007-09-18,141.34,250.72,250.72,267.89,42.0,41.0,41.0,11392.72,11234.21,11234.21
GOOGL US Equity,2007-09-19,141.34,250.72,250.72,273.69,42.0,41.0,41.0,11636.32,11472.01,11472.01
GOOGL US Equity,2007-09-20,141.34,250.72,250.72,276.68,42.0,41.0,41.0,11761.9,11594.6,11594.6
GOOGL US Equity,2007-09-21,141.34,250.72,250.72,280.32,42.0,41.0,41.0,11914.78,11743.84,11743.84
GOOGL US Equity,2007-09-24,141.34,250.72,250.72,284.29,42.0,41.0,41.0,12081.52,11906.61,11906.61
GOOGL US Equity,2007-09-25,141.34,250.72,250.72,284.78,42.0,41.0,41.0,12102.1,11926.7,11926.7
GOOGL US Equity,2007-09-26,141.34,250.72,250.72,284.36,42.0,41.0,41.0,12084.46,11909.48,11909.48
GOOGL US Equity,2007-09-27,141.34,250.72,250.72,284.03,42.0,41.0,41.0,12070.6,11895.95,11895.95
GOOGL US Equity,2007-09-28,141.34,250.72,250.72,283.91,42.0,41.0,41.0,12065.56,11891.03,11891.03
GOOGL US Equity,2007-10-01,141.34,250.72,250.72,291.56,42.0,41.0,41.0,12386.86,12204.68,12204.68
GOOGL US Equity,2007-10-02,141.34,250.72,250.72,292.48,42.0,41.0,41.0,12425.5,12242.4,12242.4
GOOGL US Equity,2007-10-03,141.34,250.72,250.72,292.29,42.0,41.0,41.0,12417.52,12234.61,12234.61
GOOGL US Equity,2007-10-04,141.34,250.72,250.72,289.8,42.0,41.0,41.0,12312.94,12132.52,12132.52
GOOGL US Equity,2007-10-05,141.34,250.72,250.72,297.31,42.0,41.0,41.0,12628.36,12440.43,12440.43
GOOGL US Equity,2007-10-08,141.34,250.72,250.72,305.11,42.0,41.0,41.0,12955.96,12760.23,12760.23
GOOGL US Equity,2007-10-09,141.34,250.72,250.72,307.89,42.0,41.0,41.0,13072.72,12874.21,12874.21
GOOGL US Equity,2007-10-10,141.34,250.72,250.72,313.0,42.0,41.0,41.0,13287.34,13083.72,13083.72
GOOGL US Equity,2007-10-11,141.34,250.72,250.72,311.3,42.0,41.0,41.0,13215.94,13014.02,13014.02
GOOGL US Equity,2007-10-12,141.34,250.72,250.72,319.0,42.0,41.0,41.0,13539.34,13329.72,13329.72
GOOGL US Equity,2007-10-15,141.34,250.72,250.72,310.36,42.0,41.0,41.0,13176.46,12975.48,12975.48
GOOGL US Equity,2007-10-16,141.34,250.72,250.72,308.3,42.0,41.0,41.0,13089.94,12891.02,12891.02
GOOGL US Equity,2007-10-17,141.34,250.72,250.72,317.05,42.0,41.0,41.0,13457.44,13249.77,13249.77
GOOGL US Equity,2007-10-18,141.34,250.72,250.72,320.12,42.0,41.0,41.0,13586.38,13375.64,13375.64
GOOGL US Equity,2007-10-19,141.34,250.72,250.72,322.67,42.0,41.0,41.0,13693.48,13480.19,13480.19
GOOGL US Equity,2007-10-22,141.34,250.72,250.72,325.69,42.0,41.0,41.0,13820.32,13604.01,13604.01
GOOGL US Equity,2007-10-23,141.34,250.72,250.72,338.21,42.0,41.0,41.0,14346.16,14117.33,14117.33
GOOGL US Equity,2007-10-24,141.34,250.72,250.72,338.24,42.0,41.0,41.0,14347.42,14118.56,14118.56
GOOGL US Equity,2007-10-25,141.34,250.72,250.72,334.58,42.0,41.0,41.0,14193.7,13968.5,13968.5
GOOGL US Equity,2007-10-26,141.34,250.72,250.72,337.63,42.0,41.0,41.0,14321.8,14093.55,14093.55
GOOGL US Equity,2007-10-29,141.34,250.72,250.72,339.94,42.0,41.0,41.0,14418.82,14188.26,14188.26
GOOGL US Equity,2007-10-30,141.34,250.72,250.72,347.72,42.0,41.0,41.0,14745.58,14507.24,14507.24
GOOGL US Equity,2007-10-31,141.34,250.72,250.72,353.84,42.0,41.0,41.0,15002.62,14758.16,14758.16
GOOGL US Equity,2007-11-01,141.34,250.72,250.72,351.95,42.0,41.0,41.0,14923.24,14680.67,14680.67
GOOGL US Equity,2007-11-02,141.34,250.72,250.72,355.97,42.0,41.0,41.0,15092.08,14845.49,14845.49
GOOGL US Equity,2007-11-05,141.34,250.72,250.72,363.18,42.0,41.0,41.0,15394.9,15141.1,15141.1
GOOGL US Equity,2007-11-06,141.34,250.72,250.72,371.25,42.0,41.0,41.0,15733.84,15471.97,15471.97
GOOGL US Equity,2007-11-07,141.34,250.72,250.72,366.83,42.0,41.0,41.0,15548.2,15290.75,15290.75
GOOGL US Equity,2007-11-08,141.34,250.72,250.72,347.26,42.0,41.0,41.0,14726.26,14488.38,14488.38
GOOGL US Equity,2007-11-09,141.34,3241.51,3241.51,332.31,42.0,32.0,32.0,14098.36,13875.43,13875.43
GOOGL US Equity,2007-11-12,141.34,3241.51,3241.51,316.34,42.0,32.0,32.0,13427.62,13364.39,13364.39
GOOGL US Equity,2007-11-13,141.34,3241.51,5555.71,330.6,42.0,32.0,25.0,14026.54,13820.71,13820.71
GOOGL US Equity,2007-11-14,141.34,3241.51,5555.71,321.15,42.0,32.0,25.0,13629.64,13518.31,13584.46
GOOGL US Equity,2007-11-15,141.34,3241.51,5555.71,315.13,42.0,32.0,25.0,13376.8,13325.67,13433.96
GOOGL US Equity,2007-11-16,141.34,3241.51,5555.71,317.12,42.0,32.0,25.0,13460.38,13389.35,13483.71
GOOGL US Equity,2007-11-19,141.34,3241.51,5555.71,313.23,42.0,32.0,25.0,13297.0,13264.87,13386.46
GOOGL US Equity,2007-11-20,141.34,3241.51,5555.71,324.58,42.0,32.0,25.0,13773.7,13628.07,13670.21
GOOGL US Equity,2007-11-21,141.34,3241.51,5555.71,330.58,42.0,32.0,25.0,14025.7,13820.07,13820.21
GOOGL US Equity,2007-11-23,141.34,3241.51,5555.71,338.68,42.0,32.0,25.0,14365.9,14079.27,14022.71
GOOGL US Equity,2007-11-26,141.34,3241.51,5555.71,333.32,42.0,32.0,25.0,14140.78,13907.75,13888.71
GOOGL US Equity,2007-11-27,141.34,3241.51,5555.71,337.11,42.0,32.0,25.0,14299.96,14029.03,13983.46
GOOGL US Equity,2007-11-28,141.34,3241.51,5555.71,346.47,42.0,32.0,25.0,14693.08,14328.55,14217.46
GOOGL US Equity,2007-11-29,141.34,3241.51,5555.71,348.84,42.0,32.0,25.0,14792.62,14404.39,14276.71
GOOGL US Equity,2007-11-30,141.34,3241.51,5555.71,346.84,42.0,32.0,25.0,14708.62,14340.39,14226.71
GOOGL US Equity,2007-12-03,141.34,171.61,98.11,341.1,42.0,41.0,41.0,14467.54,14156.71,14083.21
GOOGL US Equity,2007-12-04,141.34,171.61,98.11,342.41,42.0,41.0,41.0,14522.56,14210.42,14136.92
GOOGL US Equity,2007-12-05,141.34,171.61,98.11,349.59,42.0,41.0,41.0,14824.12,14504.8,14431.3
GOOGL US Equity,2007-12-06,141.34,171.61,98.11,357.98,42.0,41.0,41.0,15176.5,14848.79,14775.29
GOOGL US Equity,2007-12-07,141.34,171.61,98.11,357.78,42.0,41.0,41.0,15168.1,14840.59,14767.09
GOOGL US Equity,2007-12-10,141.34,171.61,98.11,359.56,42.0,41.0,41.0,15242.86,14913.57,14840.07
GOOGL US Equity,2007-12-11,141.34,171.61,98.11,349.94,42.0,41.0,41.0,14838.82,14519.15,14445.65
GOOGL US Equity,2007-12-12,141.34,171.61,98.11,350.01,42.0,41.0,41.0,14841.76,14522.02,14448.52
GOOGL US Equity,2007-12-13,141.34,171.61,98.11,347.36,42.0,41.0,41.0,14730.46,14413.37,14339.87
GOOGL US Equity,2007-12-14,141.34,171.61,98.11,345.31,42.0,41.0,41.0,14644.36,14329.32,14255.82
GOOGL US Equity,2007-12-17,141.34,171.61,98.11,334.94,42.0,41.0,41.0,14208.82,13904.15,13830.65
GOOGL US Equity,2007-12-18,141.34,3204.61,3131.11,337.0,42.0,32.0,32.0,14295.34,13988.61,13915.11
GOOGL US Equity,2007-12-19,141.34,3204.61,3131.11,339.01,42.0,32.0,32.0,14379.76,14052.93,13979.43
GOOGL US Equity,2007-12-20,141.34,3204.61,3131.11,345.18,42.0,32.0,32.0,14638.9,14250.37,14176.87
GOOGL US Equity,2007-12-21,141.34,3204.61,3131.11,348.68,42.0,32.0,32.0,14785.9,14362.37,14288.87
GOOGL US Equity,2007-12-24,141.34,3204.61,3131.11,350.71,42.0,32.0,32.0,14871.16,14427.33,14353.83
GOOGL US Equity,2007-12-26,141.34,3204.61,3131.11,355.76,42.0,32.0,32.0,15083.26,14588.93,14515.43
GOOGL US Equity,2007-12-27,141.34,3204.61,3131.11,350.71,42.0,32.0,32.0,14871.16,14427.33,14353.83
GOOGL US Equity,2007-12-28,141.34,3204.61,3131.11,351.61,42.0,32.0,32.0,14908.96,14456.13,14382.63
GOOGL US Equity,2007-12-31,141.34,3204.61,3131.11,346.08,42.0,32.0,32.0,14676.7,14279.17,14205.67
GOOGL US Equity,2008-01-02,141.34,118.24,44.74,342.93,42.0,41.0,41.0,14544.4,14178.37,14104.87
GOOGL US Equity,2008-01-03,141.34,118.24,44.74,343.0,42.0,41.0,41.0,14547.34,14181.24,14107.74
GOOGL US Equity,2008-01-04,141.34,118.24,44.74,328.82,42.0,41.0,41.0,13951.78,13599.86,13526.36
GOOGL US Equity,2008-01-07,141.34,118.24,44.74,324.94,42.0,41.0,41.0,13788.82,13440.78,13367.28
GOOGL US Equity,2008-01-08,141.34,2963.59,2890.09,316.15,42.0,32.0,32.0,13419.64,13080.39,13006.89
GOOGL US Equity,2008-01-09,141.34,2963.59,2890.09,326.92,42.0,32.0,32.0,13871.98,13425.03,13351.53
GOOGL US Equity,2008-01-10,141.34,2963.59,2890.09,323.68,42.0,32.0,32.0,13735.9,13321.35,13247.85
GOOGL US Equity,2008-01-11,141.34,2963.59,2890.09,319.43,42.0,32.0,32.0,13557.4,13185.35,13111.85
GOOGL US Equity,2008-01-14,141.34,2963.59,2890.09,327.23,42.0,32.0,32.0,13885.0,13434.95,13361.45
