Date,AAPL US Equity,BRK/B US Equity,JPM US Equity,JNJ US Equity,PFE US Equity,AMZN US Equity,CMCSA US Equity,WMT US Equity,PG US Equity,GE US Equity,MMM US Equity,XOM US Equity,CVX US Equity,VZ US Equity,NEE US Equity,DUK US Equity,DOW US Equity,DD US Equity,SPG US Equity,GOOGL US Equity
27/10/2010,43.98,80.55,37.54,63.57,17.28,167.51,10.14,53.87,63.08,16.11,90.37,65.67,84.31,32.51,54.7,53.61,31.21,44.61,91,308.53
28/10/2010,43.61,80.1,37.51,63.56,17.57,166.84,10.43,54.08,63.19,16.08,85.07,66.22,84.44,32.41,55.05,54.21,30.86,44.68,90.64,309.59
29/10/2010,43,79.56,37.63,63.74,17.42,165.23,10.31,54.17,63.57,16.02,84.22,66.49,82.6,32.48,55.04,54.63,30.84,44.91,90.28,307.15
1/11/2010,43.45,79.9,37.42,63.69,17.62,162.58,10.25,54.31,63.62,15.95,83.98,66.95,81.45,32.4,53.92,54.15,30.89,44.55,92.73,307.8
2/11/2010,44.19,80.42,36.96,63.88,17.45,164.61,10.34,54.79,64.02,15.94,84.8,67.84,82.15,32.8,54.4,54.81,31.39,45.05,94.56,308.1
3/11/2010,44.69,81.27,37.72,64.19,17.59,168.47,10.34,54.91,64.31,16.06,85.3,67.97,82.7,32.99,54.63,54.87,31.56,44.71,94.85,310.39
4/11/2010,45.47,82.96,39.8,64.76,17.38,168.93,10.53,55.36,65,16.51,87.04,69.38,85.14,33.52,55.01,55.59,32.77,45.94,97.63,312.44
5/11/2010,45.3,83.72,40.94,64.65,17.18,170.77,10.52,55.2,65,16.73,86.34,70,84.98,33.43,54.73,55.47,32.5,45.77,99.45,312.84
8/11/2010,45.52,82.32,40.51,64.33,17.05,171.99,10.45,54.91,64.75,16.71,85.86,70.32,84.8,33.17,54.45,55.29,32.35,45.95,99.9,313.69
9/11/2010,45.15,80.85,39.9,64.31,16.99,170.27,10.39,55.05,64.81,16.62,85.3,70.63,83.56,33.01,54.43,54.15,31.81,45.23,95.13,312.71
10/11/2010,45.43,81.93,40.62,63.95,16.83,173.33,10.37,54.51,64.57,16.55,86.25,71.13,85.17,32.85,54.13,53.64,31.69,44.83,96.98,311.74
11/11/2010,45.24,81.13,40.02,63.92,16.98,170.37,10.34,54.34,64.36,16.35,86.5,71.83,86.09,32.63,53.89,53.61,31.81,44.83,95.4,308.89
12/11/2010,44,80.25,39.61,63.67,16.85,165.68,10.22,54.13,64.33,16.25,86.24,70.99,85.44,32.56,53.63,53.37,31.3,44.19,94.4,301.94
15/11/2010,43.86,80.19,40.08,64.14,16.75,158.9,10.29,53.95,64.29,16.2,86.2,70.48,84.86,32.77,53.57,53.22,31.16,43.99,93.77,298.02
16/11/2010,43.08,79.91,39.61,63.14,16.6,157.78,10.13,54.26,63.45,15.86,84.24,68.94,82.48,32.19,52.56,52.83,30.56,43.39,90.39,292.14
17/11/2010,42.93,79.53,39.18,63.06,16.48,158.35,10.2,53.77,63.27,15.81,83.95,69.01,82.46,32.34,52.21,52.77,30.56,43.38,91.15,292.06
18/11/2010,44.06,80.86,39.66,63.83,16.83,164.17,10.29,53.98,64.02,16.04,85.55,70.31,83.82,32.65,52.34,53.07,31.36,44.2,92.1,298.57
19/11/2010,43.82,80.77,39.41,63.83,16.8,164.82,10.28,54.39,64.05,16.22,85.01,70.54,83.94,32.59,51.97,52.83,31.71,44.74,92.3,295.7
22/11/2010,44.77,80,38.51,63.62,16.63,170.39,10.2,54.38,63.56,16.03,84.9,70.19,83.45,32.5,52.09,52.98,31.5,44.46,92.69,295.9
23/11/2010,44.1,79.09,37.63,62.87,16.57,168.2,10.08,53.67,62.61,15.76,83.59,68.98,81.75,32.39,51.17,52.71,30.82,43.75,91.74,291.79
24/11/2010,44.97,80.3,38.16,63.29,16.69,177.25,10.19,54.01,62.6,15.94,84.66,69.88,82.93,32.35,51.49,52.98,31.67,44.71,94.28,297.77
26/11/2010,45.11,79.76,37.5,62.3,16.49,177.5,10.14,53.74,62.13,15.8,84.4,69.23,82.05,32.21,50.78,52.56,31.29,43.99,92.93,295.29
29/11/2010,45.27,79.51,37.91,61.91,16.56,179.49,10.11,53.85,62.13,15.97,84.22,69.45,81.69,31.9,50.7,52.53,31.28,44.57,92.83,291.34
30/11/2010,44.45,79.68,37.4,61.55,16.3,175.4,10.02,54.09,61.07,15.83,83.98,69.56,80.97,32.01,50.62,52.65,31.18,44.64,92.61,278.12
1/12/2010,45.2,80.68,38.15,62.42,16.7,176.55,10.42,54.7,62.15,16.3,86.05,71.33,82.7,32.35,50.93,53.34,32.42,45.93,93.87,282.45
2/12/2010,45.45,81.42,39.31,62.6,16.69,176.53,10.36,54.75,62.36,16.68,86.51,71.48,84.5,32.74,51.23,53.28,33.24,46.2,95.84,286.19
3/12/2010,45.35,80.9,39.61,62.56,16.72,175.68,10.36,54.62,62.33,16.78,86.94,71.19,84.89,32.9,51.1,53.37,33.36,46.78,95.98,286.78
6/12/2010,45.74,80.38,39.91,62.2,16.81,178.05,10.3,54.49,62.06,16.7,86.88,71.31,84.95,32.89,50.91,53.04,33.53,46.48,95.81,289.46
7/12/2010,45.46,79.87,39.25,62.31,16.77,176.77,10.4,55.09,62.15,17.03,84.19,71.46,86.3,32.95,50.84,52.41,33.76,46.51,95.43,293.85
8/12/2010,45.86,80.54,40.26,62.45,16.72,176.29,10.4,54.49,62.63,17.04,84.68,71.85,86.14,32.98,50.88,52.08,33.56,46.43,93.86,295.56
9/12/2010,45.68,80.49,40.81,62.06,16.76,174.85,10.42,54.34,62.87,17.13,84.11,72,86.65,33.56,51.08,52.32,33.95,45.9,92.55,296.04
10/12/2010,45.79,80.68,41.43,61.91,17.02,175.62,10.66,54.28,63.2,17.72,84.32,72.18,87.03,34.04,52,52.59,34.07,46.19,93.04,296.39
13/12/2010,45.95,80.34,41.51,61.86,17.19,174.25,10.66,54.21,63.19,17.62,85.3,72.36,88.37,34.11,52.09,52.62,34.08,46.13,93.02,297.6
14/12/2010,45.76,80.24,40.79,62.77,17.11,173.94,11,54.45,63.55,17.69,85.84,72.18,88.38,34.67,51.43,52.98,34.06,46.67,91.83,297.74
15/12/2010,45.77,79.55,40.21,62.57,17.08,175.57,10.81,54.23,63.64,17.49,85.81,71.85,88.01,34.63,50.84,52.65,33.84,46.78,89.59,295.44
16/12/2010,45.89,79.88,40.01,62.4,17.22,178.04,10.83,54.63,64.5,17.77,86.4,72.22,89.06,34.76,51.22,52.98,34.35,46.98,89.05,296.14
17/12/2010,45.8,79.95,39.67,62.54,17.03,177.58,10.71,54.41,64.81,17.7,86.37,72.17,88.49,34.64,51.67,53.22,33.95,47.37,89.73,295.69
20/12/2010,46.03,79.57,39.95,62.49,17.17,183.29,10.97,53.77,64.97,17.7,87.34,72.22,88.8,34.74,51.53,53.19,33.84,47.23,91.1,297.82
21/12/2010,46.32,80.49,41,62.34,17.38,184.75,11.13,53.65,64.87,17.9,86.53,72.72,89.23,34.94,51.12,53.31,34.08,47.47,92.73,301.83
22/12/2010,46.45,80.14,42.16,62.02,17.56,184.76,11.1,53.31,64.95,18.06,86.72,72.8,89.92,35.18,52.07,53.28,34.37,47.31,92.75,303.04
23/12/2010,46.23,79.86,42.08,62.25,17.61,182.59,11.09,53.6,65.24,18.04,86.47,73.2,90.68,35.44,52.17,53.31,34.41,47.28,91.94,302.41
27/12/2010,46.38,80.16,42.67,61.93,17.49,182.14,11.05,53.57,64.67,18.19,87.01,73.01,90.12,35.5,52.15,53.4,34.33,47.15,93.54,301.48
28/12/2010,46.5,79.99,42.61,62.05,17.59,181.09,11.04,53.74,64.76,18.32,86.74,73.42,91.19,35.62,52.29,53.58,34.38,47.33,93.05,299.75
29/12/2010,46.47,79.89,42.36,62.13,17.6,183.37,10.98,54.08,64.4,18.27,86.76,73.37,91.37,35.58,52.07,53.49,34.23,47.52,94.27,300.79
30/12/2010,46.24,79.4,42.23,61.94,17.49,182.75,11.04,54.07,64.28,18.19,86.54,73.36,91.6,35.56,51.97,53.4,34.25,47.2,93.7,299.72
31/12/2010,46.08,80.11,42.42,61.85,17.51,180,10.99,53.93,64.33,18.29,86.3,73.12,91.25,35.78,51.99,53.43,34.14,47.38,93.54,297.27
3/1/2011,47.08,80.41,43.58,62.82,17.68,184.22,11.19,54.56,64.77,18.28,86.79,74.55,91.94,36.43,52.23,53.58,34.98,47.53,94.9,302.47
4/1/2011,47.33,80.17,44.16,63.35,17.99,185.01,11.22,54.77,64.95,18.61,86.67,74.9,91.6,37.16,52.75,53.85,34.74,47.39,92.09,301.35
5/1/2011,47.71,80.91,44.7,63.31,18.11,187.42,11.37,54.41,64.8,18.64,86.67,74.7,91.44,37.67,52.34,53.31,34.68,47.71,92.38,304.83
6/1/2011,47.68,80.37,44.48,63.21,18.18,185.86,11.38,53.96,64.69,18.56,86.14,75.18,90.69,36.23,52.11,53.22,35.34,47.48,89.65,307.05
7/1/2011,48.02,79.74,43.64,62.6,18.34,185.49,11.35,54.08,64.5,18.43,86.23,75.59,91.19,35.93,52.22,53.37,34.93,47.27,91.16,308.52
10/1/2011,48.92,79.65,43.4,62.16,18.26,184.68,11.36,53.73,64.36,18.51,87.15,75.13,90.41,35.92,52.92,52.74,35.5,46.58,91.71,307.4
11/1/2011,48.81,79.4,43.6,62.27,18.22,184.34,11.3,54.29,64.04,18.63,87.74,75.69,91.83,35.36,52.76,52.92,35.49,46.52,91.74,308.3
12/1/2011,49.2,80.74,44.71,62.5,18.37,184.08,11.27,54.85,64.97,18.67,88.66,76.58,92.45,35.47,53.63,53.13,35.85,46.64,91.87,308.73
13/1/2011,49.38,80.76,44.45,62.91,18.22,185.53,11.27,54.79,65.48,18.6,88.04,76.71,92.18,35.8,53.76,53.4,35.65,46.92,92.28,308.64
14/1/2011,49.78,81.65,44.91,62.55,18.34,188.75,11.36,54.81,65.53,18.82,88.1,77.84,92.83,35.46,54.15,53.76,35.93,47.31,93.03,312.39
18/1/2011,48.66,81.82,44.75,62.1,18.38,191.25,11.39,55.14,65.5,18.6,88.14,78.71,93.35,34.36,54.3,54.03,35.99,47.21,93.83,320.13
19/1/2011,48.41,80.92,43.71,62.56,18.32,186.87,11.55,55.03,65.35,18.33,87.96,78.24,92.97,34.6,54.06,54,35.17,46.43,92.83,316.18
20/1/2011,47.53,80.73,44.75,62.86,18.24,181.96,11.63,55.99,65.8,18.43,88.04,77.75,92.71,34.61,54.25,54.15,34.29,45.71,92.88,313.69
21/1/2011,46.67,80.45,45.29,62.66,18.36,177.42,11.77,55.73,65.91,19.74,89.29,78.98,93.78,34.95,54.42,54.48,34.49,45.93,93.58,306.21
24/1/2011,48.21,82.94,45.02,62.22,18.45,176.85,11.8,56.05,66.58,20.04,90.32,78.59,94.1,35.24,54.14,54.51,34.99,46.44,93.79,305.84
25/1/2011,48.77,83.25,44.87,61.08,18.47,176.7,11.67,57.26,66.7,19.98,88.5,78.68,94.08,35.79,54.57,54.39,35.28,46.59,94.55,310.26
26/1/2011,49.12,83.07,44.98,60.6,18.36,175.39,11.66,57.32,66.11,19.92,89.57,79.66,94.64,36.4,54.21,54.3,35.31,47.8,94.69,308.55
27/1/2011,49.03,83.03,45.1,60.68,18.48,184.45,11.66,57.57,64.18,20.28,89.19,79.88,94.75,36.49,54.41,54.63,35.57,47.75,95.29,308.69
28/1/2011,48.01,81.56,44.54,60.01,18.15,171.14,11.42,56.7,64.2,20.2,87.44,78.99,93.37,35.63,54.03,53.88,35.06,47.77,94,300.79
31/1/2011,48.47,81.75,44.94,59.77,18.22,169.64,11.38,56.07,63.13,20.14,87.92,80.68,94.93,35.62,53.46,53.64,35.48,48.14,95.39,300.47
1/2/2011,49.29,83.35,45.93,60.63,19.22,172.11,11.7,56.33,62.92,20.8,87.79,83.91,96.22,36.27,54.53,54.15,36.36,49.08,96.35,305.82
2/2/2011,49.19,82.45,45.45,60.62,18.96,173.53,11.54,55.86,62.79,20.71,87.75,83.41,96.48,36.16,54.86,53.88,36.64,49.26,96.72,306.3
3/2/2011,49.06,83.02,45.46,60.8,19.17,173.71,11.61,55.92,62.9,20.75,87.95,83.44,97.31,36.38,54.99,54.27,36.74,49.33,98.44,305.37
4/2/2011,49.5,83.17,44.59,60.84,19.3,175.93,11.64,56.03,63.61,20.56,88.29,83.28,97.11,36.31,54.74,54.03,37.01,49.9,97.29,305.79
7/2/2011,50.27,84.1,45.5,60.87,19.04,176.43,11.77,56.07,64.55,20.87,88.79,83.93,97.66,36.02,55.19,54.45,37.62,50.66,98.75,307.45
8/2/2011,50.74,84.27,45.74,60.94,19.16,183.06,11.83,56.38,64.64,21.28,89.47,82.98,97.74,36.34,55.43,54.39,37.94,51.02,99.92,309.49
9/2/2011,51.17,83.89,45.11,60.88,19.05,185.3,11.77,56.73,64.39,21.31,90.78,82.55,96.24,36.68,55.24,53.49,37.46,51.14,99.91,308.55
10/2/2011,50.65,84.45,45.53,60.93,19.03,186.21,11.89,55.59,64.58,21.27,90.46,83.2,96.7,36.42,55.22,53.58,38.13,51.61,100.05,308.52
11/2/2011,50.98,84.91,46.57,60.7,18.83,189.25,12,55.69,64.73,21.33,91.8,82.82,96.45,36.39,55.06,53.52,38.38,51.85,100.76,312.55
14/2/2011,51.31,85.3,46.54,60.7,19.05,190.42,11.94,54.8,64.54,21.5,91.9,84.91,96.95,35.9,54.7,53.07,38.49,51.79,100.63,314.38
15/2/2011,51.41,84.98,46.82,60.62,19.05,189.03,12.08,54.95,63.92,21.46,92,82.97,96.34,36.46,54.77,53.67,37.96,51.4,100.46,312.38
16/2/2011,51.88,84.96,47.94,60.52,19.28,186.62,12.57,54.55,63.76,21.44,92.33,83.69,96.66,36.17,54.36,53.1,38.3,51.93,101.37,312.41
17/2/2011,51.19,84.93,47.82,60.79,19.37,187.76,12.61,54.75,64,21.52,92.73,83.88,97.17,36.37,54.24,54.36,38.76,52.81,101.67,312.93
18/2/2011,50.08,85.05,48,61.11,19.19,186.5,12.84,55.38,64.3,21.44,92.96,84.5,98.72,36.62,54.59,53.82,38.54,53.18,101.49,315.35
22/2/2011,48.37,83.17,46.01,60.65,18.89,180.42,12.57,53.67,64.07,20.82,92,85.44,100.32,36,54.65,53.94,37.16,51.66,101.43,305.4
23/2/2011,48.95,82.86,45.96,60.39,18.76,176.68,12.44,53.03,64.15,20.37,90.26,87.07,102.27,35.81,54.37,53.7,36.02,51.02,100.59,305.96
24/2/2011,48.98,83.36,45.91,60.25,18.9,177.75,12.47,52.09,63.05,20.58,90.03,85.97,102.03,35.58,54.41,53.46,35.49,50.39,99.33,304.71
25/2/2011,49.74,84.87,46.68,59.64,18.86,177.24,12.63,51.75,62.84,20.82,90.25,85.34,102.1,35.97,54.69,53.61,36.32,51.36,100.59,305.32
28/2/2011,50.46,87.28,46.69,61.44,19.24,173.29,12.88,51.98,63.05,20.92,92.23,85.53,103.75,36.92,55.47,53.97,37.16,52.12,103.46,307
1/3/2011,49.9,85.25,45.6,60.7,19.14,169.44,12.64,52.07,62.74,20.25,90.46,84.8,102.9,36.02,54.13,53.64,36.14,50.56,100.64,300.67
2/3/2011,50.3,85.02,45.21,60.81,19.19,172.02,12.54,51.97,62.41,20.32,91.32,85.08,103.47,36.34,53.8,53.88,36.62,50.4,99.13,300.69
3/3/2011,51.37,86.7,46.08,61.05,19.77,172.79,12.89,52.01,62.55,20.75,92.81,85.82,104.19,36.36,54.44,54.24,37.89,51.82,100.96,305.08
4/3/2011,51.43,85.5,45.52,61.06,19.66,171.67,12.78,52.07,62.03,20.37,92.19,85.08,103.75,36.08,54.75,53.94,37.52,51.17,100.28,300.6
7/3/2011,50.77,85.04,45.19,60.4,19.61,169.08,12.71,52.02,61.71,20.38,92.4,84.72,103.01,36.01,54.62,54.42,37.26,50.59,99.62,296.12
8/3/2011,50.82,86.35,46.4,60.71,19.68,166.89,12.78,52.44,62.05,20.63,93.75,84.6,103.77,36.48,55.3,54.72,38.3,51.54,100.82,296.44
9/3/2011,50.35,86.02,46.56,60.4,19.66,169.05,12.66,52.67,62,20.63,93.17,84.38,102.14,36.65,55.77,55.32,37.91,51.02,100.15,296.17
10/3/2011,49.52,84.98,45.53,59.61,19.36,166.14,12.36,52.65,61.49,20.1,90.01,81.38,99.08,36.4,55.35,54.96,36.82,49.96,99.09,290.43
11/3/2011,50.28,85.3,45.74,59.69,19.47,168.07,12.48,52.59,61.49,20.36,91.61,82.12,99.93,35.85,55.69,55.29,36.79,50.25,100.47,288.63
14/3/2011,50.51,84.21,45.3,59.13,19.81,166.73,12.25,52.32,61.35,19.92,91.02,82.38,100.8,35.18,55.08,54.54,36.61,50.37,99.32,285.27
15/3/2011,49.35,82.52,44.61,58.48,19.76,165.08,12.08,52.06,60.66,19.61,89.5,81.39,101.23,34.87,53.77,53.7,35.96,49.78,98.61,285.06
16/3/2011,47.14,80.95,43.81,57.66,19.3,164.7,11.72,51.38,59.73,18.95,87.55,79.31,99.51,34.3,52.6,52.95,35.16,48.95,96.76,278.82
17/3/2011,47.81,82.73,44.56,58.13,19.88,160.97,12.04,51.37,60.43,19.22,88.69,81.16,102.24,35.33,52.82,52.8,35.71,49.71,97.07,280.95
18/3/2011,47.24,83.48,45.74,58.57,20.18,161.82,11.93,51.52,60.6,19.25,88.98,80.85,102.8,35.84,52.76,52.89,35.85,50.34,97.67,280.8
21/3/2011,48.47,85.17,45.63,58.83,19.98,164.53,12.09,51.92,61.3,19.72,90.95,82.84,105.19,36.46,53.76,53.16,36.97,51.14,99.01,288.53
22/3/2011,48.74,84.98,45.47,58.79,19.94,162.6,12.03,52,60.93,19.49,90.7,82.56,105.23,36.95,53.89,53.28,36.73,50.98,98.64,288.94
23/3/2011,48.46,84.74,45.6,58.72,19.92,165.32,12.05,51.64,60.91,19.53,92.14,82.6,105.48,36.98,53.69,53.46,36.7,50.78,96.73,291.36
24/3/2011,49.28,85.16,45.73,59.03,20.3,171.1,12.37,52.59,61.14,19.78,92.58,82.73,105.38,37.18,54.02,53.61,36.76,50.99,97.48,293.73
25/3/2011,50.22,85.24,45.86,58.98,20.35,170.98,12.51,52.35,60.88,19.75,92.27,83.62,106.78,37.29,54.1,53.46,37.15,51.39,98.39,290.15
28/3/2011,50.06,84.37,45.96,59.24,20.27,169.35,12.22,52.19,60.66,19.75,92.12,83.47,106.04,37.75,53.77,53.58,37.04,51.23,98.86,287.96
29/3/2011,50.14,84.71,46.02,59.22,20.38,174.62,12.26,52.26,61.28,19.86,92.84,83.25,107.37,38.29,54.68,54.15,37.24,51.86,99.6,291.15
30/3/2011,49.8,85.46,46.45,59.38,20.34,179.42,12.35,52.36,61.97,20.11,92.47,84.49,108.01,38.46,54.98,54.51,37.27,52.6,100.3,291.2
31/3/2011,49.79,83.63,46.1,59.25,20.31,180.13,12.36,52.05,61.6,20.05,93.5,84.13,107.49,38.54,55.12,54.45,37.75,52.22,100.76,293.66
1/4/2011,49.22,83.68,46.35,59.49,20.38,180.13,12.61,52.13,62.08,20.34,93.13,84.68,108.32,38.47,55.93,55.26,37.91,52.43,100.71,296.19
4/4/2011,48.74,83.1,46.34,60.15,20.54,182.94,12.63,52.65,62.26,20.53,93.64,84.87,108.23,38.61,56.19,55.14,38.15,52.81,100.56,294.13
5/4/2011,48.41,82.04,46.58,59.8,20.45,185.29,12.58,52.74,61.67,20.33,93.39,85.42,109.33,38.38,56.31,55.23,38.66,53.25,100.75,284.82
6/4/2011,48.29,81.99,47.64,59.66,20.29,182.76,12.42,52.98,61.76,20.55,93.82,85.18,108.66,37.85,56.57,55.68,38.49,53.22,100.91,287.37
7/4/2011,48.3,81.93,47.4,59.48,20.33,184.91,12.32,53,62.13,20.35,93.19,85.76,108.94,37.76,56.05,55.14,38.33,52.79,100.01,290.28
8/4/2011,47.87,81.8,46.84,59.46,20.46,184.71,12.34,52.54,61.9,20.19,93.22,85.95,109.66,37.72,56,55.23,38.52,52.63,99.34,289.36
11/4/2011,47.26,82.26,46.86,59.86,20.67,184.04,12.28,52.82,62.19,20.18,93.8,85.16,107.78,37.85,55.17,54.48,37.76,52.11,99.43,288.97
12/4/2011,47.49,81.68,46.64,59.94,20.46,180.48,12.16,53.52,62.89,20.01,92.37,83.18,104.18,37.64,55.12,53.97,36.96,51.06,98.5,285.58
13/4/2011,48.02,80.76,46.25,59.6,20.46,182.29,12.1,53.63,62.99,19.94,92.86,83.16,103.81,37.69,54.97,54.24,36.7,51.13,98.77,288.42
14/4/2011,47.49,80.74,44.97,60.02,20.49,181.82,12.13,53.5,63.3,20,92.94,83.44,104.88,37.71,55.16,54.63,36.93,51.4,101.03,289.54
15/4/2011,46.78,80.89,44.89,60.56,20.53,180.01,12.25,53.55,64.18,20.04,92.82,84.29,106.24,37.85,55.12,55.11,37.78,52.14,102.23,265.61
18/4/2011,47.41,80.3,43.96,60.46,20.4,178.34,11.98,53.31,64,19.98,91.45,83.1,104.5,37.31,54.93,54.63,37.01,51.11,101.59,263.68
19/4/2011,48.27,80.5,44.65,62.69,20.53,178.82,12.15,53.35,63.86,20.27,91.86,83.8,105.4,37.24,54.89,54.66,37.7,51.93,101.89,261.02
20/4/2011,48.92,81.72,44.56,64.39,20.39,183.87,12.44,53.69,63.72,20.4,93.76,85.65,107.81,37.79,55.68,55.32,38.23,52.6,103.07,263.12
21/4/2011,50.1,82.36,44.68,64.07,19.79,185.89,12.67,53.58,63.27,19.95,93.92,86.36,108.13,36.91,55.51,55.35,39.48,53.11,103.87,262.8
25/4/2011,50.43,82.38,44.61,64.11,20.14,185.42,12.65,53.37,63.37,19.89,94.12,86.22,107.42,36.99,55.46,55.29,39.35,52.36,105.05,262.78
26/4/2011,50.06,82.92,45.12,64.95,20.19,182.3,12.8,53.91,63.83,20.1,95.94,87.42,108.75,37.63,56.04,55.47,39.97,52.3,105.33,266.67
27/4/2011,50.02,82.99,45.5,65.57,20.63,196.63,12.92,54.42,64.02,20.65,96.47,87.78,108.97,38.25,56.2,55.62,39.92,52.84,106.68,269.14
28/4/2011,49.54,83.27,45.85,65.38,20.83,195.07,13.07,54.69,64.5,20.6,97.23,87.34,108.81,38.27,56.83,56.04,40.71,53.91,108.08,269.25
29/4/2011,50.02,83.3,45.63,65.72,20.97,195.81,13.11,54.98,64.9,20.45,97.21,87.98,109.44,37.78,56.57,55.95,40.99,53.95,107.7,272.31
2/5/2011,49.47,81.92,45.18,66.21,21.02,201.19,13.34,55.04,65.18,20.48,96.92,86.97,108.18,37.56,56.6,56.4,41.34,53.38,108.75,269.54
3/5/2011,49.74,82.32,45.92,66.26,20.44,198.45,13.31,55.46,65.71,20.64,96.83,85.62,106.17,37.8,57.37,56.34,40.51,52.69,109.13,267.2
4/5/2011,49.94,81.58,45.5,65.67,20.64,199.97,12.98,55.37,66.47,20.27,96.2,84.81,104.68,37.67,57.43,56.55,39.64,51.78,108.68,268.16
5/5/2011,49.54,79.66,45.17,65.01,20.39,197.11,12.78,55.07,65.88,19.9,94.92,82.62,102.62,37.12,57.05,56.16,39.23,51.17,108.35,267.39
6/5/2011,49.52,80.21,45.04,65.27,20.55,197.6,12.72,55.02,65.27,20.01,95.6,82.69,102.88,37.28,57.39,56.16,39.72,51.9,108.04,267.91
9/5/2011,49.66,80.73,44.96,65.63,20.6,200.8,12.64,55.1,65.14,20.07,95.99,83.18,104.09,37.24,57.65,56.61,39.85,52.64,108.83,269.1
10/5/2011,49.92,81.23,45.16,65.76,20.86,203.94,12.91,55.53,65.73,20.3,95.71,83.34,104.36,37.57,58.35,57.03,40.74,53.09,110.38,271.59
11/5/2011,49.6,80.1,44.23,66.57,20.61,204.38,12.76,55.17,65.92,20.09,95.52,81.12,102.26,37.26,58.22,56.91,39,51.41,109.73,267.98
12/5/2011,49.51,80.7,44.09,67.19,20.89,206.07,12.72,55.72,66.84,20.14,96.65,81.05,102.76,37.43,58.88,57.69,38.93,51.19,109.96,267.78
13/5/2011,48.64,79.65,43.15,66.62,20.92,202.56,12.57,55.72,66.86,19.89,96.01,80.87,102.39,37.26,58.64,57.66,38.37,50.26,108.38,265.03
16/5/2011,47.61,79.48,42.88,66.37,20.98,192.51,12.36,56.06,66.94,19.76,95.46,80.24,101.65,36.97,58.07,57.9,37.71,50.27,108.92,259.46
17/5/2011,48.02,78.93,43.81,66.4,21.14,194.81,12.51,55.54,67.42,19.59,93.86,80.41,100.41,37.11,58.6,58.44,36.53,49.68,108.65,265.49
18/5/2011,48.55,79.62,44.08,66.5,21.18,197.09,12.69,55.18,67.38,19.76,93.94,81.74,102.86,37.09,58.5,57.42,36.97,50.62,109.68,265.16
19/5/2011,48.65,79.28,44,66.39,21.03,198.81,12.69,55.48,67.46,19.96,94.71,82.33,103.87,37.32,58.39,57.21,36.85,50.76,109.29,265.88
20/5/2011,47.89,78.72,43.13,65.69,20.69,198.65,12.56,55.29,67.36,19.62,93.56,81.57,102.57,37.15,57.78,57.03,36.01,50.1,107.55,262.27
23/5/2011,47.77,77.89,42.55,65.56,20.59,196.22,12.28,55.22,67.05,19.39,92.49,80.67,101.37,36.85,57.59,56.4,35.61,49.02,106.25,259.45
24/5/2011,47.46,77.67,42.34,65.78,20.52,193.27,12.2,54.78,67.01,19.1,91.97,81.29,102.27,36.9,57.38,56.22,35.47,48.69,107.17,259.38
25/5/2011,48.11,78.16,42.27,66.29,20.78,192.26,12.22,54.56,66.38,19.22,92.69,81.96,103.25,36.4,57.01,56.01,36.19,49.55,107.63,260.09
26/5/2011,47.86,78.31,42.45,65.51,20.9,195,12.47,54.62,66.19,19.42,92.82,82.39,103.36,36.61,57.1,55.8,35.7,49.37,108.78,259.32
27/5/2011,48.2,78.04,42.79,66.77,20.93,194.13,12.45,54.7,66.2,19.44,93.47,82.63,103.21,36.67,57.35,55.86,35.6,49.93,109.3,260.7
31/5/2011,49.69,79.07,43.24,67.29,21.45,196.69,12.62,55.22,67,19.64,94.38,83.47,104.91,36.93,57.95,56.25,36.13,50.63,111,264.77
1/6/2011,49.36,77.08,41.76,66.48,21.05,192.4,12.22,54.3,66.4,19.13,91.44,82.03,102.49,36.27,56.76,55.74,35.1,48.99,108.33,263.06
2/6/2011,49.44,77.16,41.61,66.48,21,193.65,12.32,53.55,66.01,19.09,91.46,81.33,101.12,36.17,56.21,55.83,35.76,48.61,107.59,264.29
3/6/2011,49.06,76.25,41.57,66.09,20.84,188.32,12.12,53.66,65.43,18.82,90.7,81.18,101,35.63,55.68,55.35,35.2,47.77,108.44,261.79
6/6/2011,48.29,75.34,40.53,66.05,20.74,185.69,11.96,53.76,65.5,18.46,90.62,80.29,99.68,35.21,55.41,55.11,35.06,47.36,107.09,260.78
7/6/2011,47.43,74.86,40.72,65.5,20.74,187.55,12.01,53.83,65.06,18.48,90.85,80,99.47,35.38,55.41,55.14,35.18,47.77,108.12,259.77
8/6/2011,47.46,74.33,40.39,66.14,20.68,188.05,12.06,53.69,64.85,18.51,90.91,80.76,99.95,35.9,55.5,55.38,34.87,47.25,108.01,259.84
9/6/2011,47.36,75.01,40.98,66.78,20.75,189.68,12.16,53.62,65.01,18.58,91.96,81.18,101.23,35.67,55.63,55.23,35.17,47.94,106.8,258.62
10/6/2011,46.56,74.06,41.05,66.09,20.11,186.53,11.95,52.72,64.7,18.32,90.73,79.78,99.67,35.19,55.49,54.84,35.07,47.29,104.26,255
13/6/2011,46.66,74.29,41.67,66.59,20.46,186.29,11.86,52.62,64.77,18.39,91.3,79.23,98.93,35.63,55.9,55.5,34.96,47.02,104.96,252.61
14/6/2011,47.49,75.11,41.61,67.1,20.58,189.96,11.97,52.91,64.76,18.6,92.59,80.38,100.6,35.58,55.89,55.62,35.58,47.77,106.61,254.43
